gene_id,highly_variable
BORCS5,True
DUSP16,False
CREBL2,False
AC008115.4,False
GPR19,False
CDKN1B,False
APOLD1,False
DDX47,False
GPRC5A,False
GPRC5D-AS1,False
GPRC5D,False
HEBP1,False
AC023790.2,False
FAM234B,False
EMP1,False
GRIN2B,False
AC007527.2,False
ATF7IP,False
PLBD1,False
GUCY2C,False
HIST4H4,False
H2AFJ,False
WBP11,True
C12orf60,False
SMCO3,False
ART4,True
AC007655.1,False
MGP,True
ERP27,False
ARHGDIB,True
LINC01489,False
RERG,False
PTPRO,False
EPS8,False
STRAP,False
DERA,True
MGST1,False
AC007529.2,False
AC007529.1,False
RERGL,False
PIK3C2G,False
CAPZA3,False
PLEKHA5,True
AEBP2,False
PDE3A,False
SLCO1B3,True
AC011604.2,False
SLCO1B7,False
AC022335.1,False
SLCO1B1,False
SLCO1A2,False
IAPP,False
PYROXD1,False
RECQL,False
GOLT1B,False
SPX,False
GYS2,True
LDHB,True
KCNJ8,False
ABCC9,True
CMAS,False
ST8SIA1,False
C2CD5,False
AC053513.1,False
ETNK1,True
AC084816.1,False
SOX5,False
BCAT1,False
LRMP,False
CASC1,False
ETFRF1,False
KRAS,False
AC092794.1,False
AC087239.1,False
RASSF8-AS1,False
RASSF8,False
BHLHE41,False
SSPN,False
ITPR2,True
INTS13,False
FGFR1OP2,False
TM7SF3,False
MED21,False
AC092747.4,False
C12orf71,False
STK38L,True
ARNTL2,False
SMCO2,False
PPFIBP1,False
AC009509.1,False
REP15,False
AC009509.4,False
MRPS35,False
KLHL42,False
PTHLH,False
CCDC91,False
AC022364.1,False
AC022079.2,False
FAR2,False
AC009318.4,False
AC009318.1,False
AC009318.3,False
AC009318.2,False
ERGIC2,False
OVCH1-AS1,False
TMTC1,False
IPO8,True
CAPRIN2,False
AC010198.1,False
TSPAN11,False
DDX11,False
SINHCAF,True
AC024940.1,False
DENND5B,False
ETFBKMT,False
AMN1,False
AC023157.3,False
H3F3C,False
KIAA1551,False
AC016957.2,False
BICD1,False
FGD4,True
DNM1L,False
AC084824.5,False
YARS2,False
PKP2,False
SYT10,False
ALG10,False
AC046130.1,False
ALG10B,False
CPNE8,False
AC067735.1,False
KIF21A,False
ABCD2,False
SLC2A13,False
AC079630.1,False
LRRK2,False
PDZRN4,False
AC090630.1,False
GXYLT1,False
YAF2,False
PPHLN1,True
ZCRB1,False
PRICKLE1,False
AC079601.1,False
PUS7L,False
IRAK4,False
TWF1,False
TMEM117,False
NELL2,False
ANO6,True
AC008124.1,False
ARID2,False
SCAF11,False
SLC38A1,False
SLC38A2,False
AC025031.2,False
AC008014.1,False
AC025031.4,False
AC008035.1,False
SLC38A4,False
AMIGO2,False
PCED1B,False
AC008083.2,False
LINC02156,False
RPAP3,False
AC004241.1,False
ENDOU,False
AC004241.2,False
RAPGEF3,False
SLC48A1,False
HDAC7,False
AC004466.1,False
VDR,False
TMEM106C,False
AC004801.6,False
SENP1,False
PFKM,False
ASB8,False
CCDC184,False
AC024257.3,False
AC024257.5,False
ZNF641,False
AC024257.4,False
C12orf54,False
KANSL2,False
CCNT1,False
ADCY6,False
AC117498.2,False
CACNB3,False
DDX23,False
RND1,False
AC073610.3,False
CCDC65,False
FKBP11,True
ARF3,False
WNT10B,False
DDN-AS1,False
PRKAG1,True
KMT2D,False
RHEBL1,False
DHH,False
LMBR1L,False
AC011603.2,False
TUBA1B,False
TUBA1A,True
TUBA1C,True
AC010173.1,False
TROAP,True
DNAJC22,False
SPATS2,False
KCNH3,False
MCRS1,True
PRPF40B,False
FAM186B,False
FMNL3,False
TMBIM6,False
NCKAP5L,False
BCDIN3D-AS1,False
BCDIN3D,False
AQP6,False
RACGAP1,False
ASIC1,False
SMARCD1,False
GPD1,False
COX14,False
AC074032.1,False
CERS5,False
LIMA1,False
LARP4,False
DIP2B,False
ATF1,True
METTL7A,False
HIGD1C,False
SLC11A2,False
LETMD1,False
CSRNP2,False
TFCP2,False
POU6F1,False
DAZAP2,True
SMAGP,False
BIN2,False
CELA1,False
GALNT6,False
SLC4A8,False
SCN8A,False
AC068987.2,False
AC068987.5,False
FIGNL2,False
AC068987.4,False
ACVRL1,False
ACVR1B,False
GRASP,True
NR4A1,False
AC025259.3,False
ATG101,True
AC078864.2,False
AC078864.1,False
KRT80,False
KRT7,False
KRT5,False
KRT72,False
KRT2,False
KRT1,True
KRT8,False
KRT18,False
EIF4B,False
AC068888.1,False
TNS2,False
SPRYD3,False
IGFBP6,False
SOAT2,False
CSAD,False
ZNF740,False
ITGB7,False
RARG,False
AC021072.1,False
MFSD5,False
ESPL1,False
PFDN5,False
AC073611.1,False
C12orf10,True
AAAS,False
SP1,False
AMHR2,False
PRR13,False
PCBP2,False
MAP3K12,False
AC023509.4,False
TARBP2,True
AC023509.3,False
ATF7,False
AC023509.2,False
ATP5MC2,False
CALCOCO1,False
HOXC4,False
SMUG1,True
LINC02381,False
CBX5,True
HNRNPA1,True
NFE2,True
COPZ1,False
AC079313.1,False
ZNF385A,False
ITGA5,False
GTSF1,False
NCKAP1L,False
PDE1B,False
PPP1R1A,False
TESPA1,False
OR6C75,False
METTL7B,True
ITGA7,False
AC009779.3,False
BLOC1S1,False
RDH5,False
CD63,True
AC009779.2,False
GDF11,False
SARNP,False
AC023055.1,False
ORMDL2,True
DNAJC14,False
MMP19,False
PYM1,False
DGKA,False
PMEL,False
CDK2,False
RAB5B,True
SUOX,False
IKZF4,False
RPS26,False
ERBB3,False
PA2G4,False
RPL41,False
ZC3H10,False
ESYT1,False
MYL6B,False
MYL6,False
SMARCC2,False
RNF41,False
NABP2,False
SLC39A5,True
ANKRD52,False
COQ10A,False
CS,False
AC073896.2,False
AC073896.3,False
CNPY2,False
PAN2,False
IL23A,False
STAT2,False
APOF,False
TIMELESS,False
MIP,False
SPRYD4,True
GLS2,True
RBMS2,False
BAZ2A,False
ATP5F1B,False
PTGES3,False
NACA,False
PRIM1,False
HSD17B6,False
RDH16,True
GPR182,False
ZBTB39,False
MYO1A,False
NEMP1,False
NAB2,False
STAT6,True
LRP1,False
SHMT2,False
AC137834.2,False
NDUFA4L2,False
STAC3,False
R3HDM2,False
AC126614.1,False
INHBC,False
INHBE,False
GLI1,False
ARHGAP9,False
MARS,False
DDIT3,True
MBD6,False
DCTN2,True
PIP4K2C,False
DTX3,False
ARHGEF25,False
SLC26A10,False
B4GALNT1,False
OS9,True
AC025165.2,False
AGAP2,False
AGAP2-AS1,False
TSPAN31,True
CDK4,False
MARCH9,False
CYP27B1,False
METTL1,False
EEF1AKMT3,False
TSFM,True
AVIL,False
AC025165.5,False
AC025165.4,False
CTDSP2,True
AC083805.3,False
AC084033.3,False
ATP23,False
LINC02388,False
LRIG3,False
AC068305.2,False
SLC16A7,False
FAM19A2,True
USP15,True
MON2,False
LINC01465,False
AC048341.1,False
AC048341.2,False
PPM1H,False
AVPR1A,True
DPY19L2,False
RXYLT1,True
SRGAP1,False
C12orf66,False
XPOT,True
TBK1,True
RASSF3,False
GNS,True
TBC1D30,False
LEMD3,False
MSRB3,False
HMGA2,False
LLPH,False
TMBIM4,True
IRAK3,False
HELB,False
GRIP1,False
CAND1,False
LINC02408,False
DYRK2,False
IFNG-AS1,False
IFNG,False
MDM1,False
LINC02384,False
AC008033.3,False
RAP1B,False
AC090061.1,False
NUP107,False
SLC35E3,False
MDM2,False
AC025423.1,False
AC025423.4,False
CPM,False
CPSF6,False
AC020656.2,False
LYZ,False
AC020656.1,False
YEATS4,True
FRS2,False
CCT2,True
RAB3IP,False
MYRFL,False
AC025159.1,False
AC084032.1,False
LINC01481,False
CNOT2,False
KCNMB4,False
AC025569.1,False
PTPRB,False
AC083809.1,False
TSPAN8,False
LGR5,False
ZFC3H1,False
THAP2,False
TMEM19,False
RAB21,False
AC089984.1,False
TBC1D15,False
TRHDE,False
ATXN7L3B,True
AC073525.1,False
KCNC2,False
CAPS2,False
GLIPR1L2,False
GLIPR1,True
AC121761.1,False
KRR1,True
PHLDA1,False
AC011611.4,False
NAP1L1,False
BBS10,False
OSBPL8,True
AC107032.2,False
ZDHHC17,False
CSRP2,False
E2F7,False
NAV3,False
SYT1,False
AC027288.3,False
PAWR,False
PPP1R12A,True
PTPRQ,False
LIN7A,False
ACSS3,False
CCDC59,True
METTL25,False
TMTC2,False
LRRIQ1,False
RASSF9,True
NTS,False
C12orf50,False
C12orf29,False
CEP290,False
TMTC3,False
KITLG,False
DUSP6,False
AC024909.2,False
AC010201.2,False
AC010201.1,False
POC1B,False
GALNT4,False
POC1B-AS1,False
AC025034.1,False
ATP2B1,False
ATP2B1-AS1,False
LUM,False
DCN,False
BTG1,True
AC025164.1,False
LINC02397,False
C12orf74,False
PLEKHG7,False
EEA1,True
AC138123.1,False
AC124947.1,False
NUDT4,False
UBE2N,False
MRPL42,False
SOCS2,False
CRADD,True
AC012464.3,False
PLXNC1,False
AC073655.2,False
CEP83,False
CEP83-DT,False
TMCC3,False
NDUFA12,False
NR2C1,False
FGD6,False
VEZT,False
METAP2,False
USP44,False
NTN4,True
AC090001.1,False
SNRPF,False
CCDC38,False
AMDHD1,False
HAL,True
AC007298.2,False
LTA4H,False
AC007298.1,False
LINC02452,False
ELK3,False
CDK17,False
CFAP54,False
NEDD1,False
LINC02453,False
TMPO-AS1,False
TMPO,False
SLC25A3,False
IKBIP,False
APAF1,False
ANKS1B,False
UHRF1BP1L,False
AC010203.2,False
ACTR6,False
DEPDC4,True
SCYL2,False
SLC17A8,False
NR1H4,False
GAS2L3,False
SLC5A8,False
UTP20,False
ARL1,False
SPIC,False
MYBPC1,False
AC010205.1,False
CHPT1,False
SYCP3,False
GNPTAB,False
DRAM1,True
WASHC3,False
AC079907.1,False
NUP37,False
PARPBP,False
LINC02456,False
IGF1,False
LINC00485,False
PAH,False
ASCL1,True
C12orf42,False
STAB2,False
AC025265.1,False
NT5DC3,False
AC012555.1,False
HSP90B1,False
C12orf73,False
TDG,False
GLT8D2,False
HCFC2,False
NFYB,False
TXNRD1,True
EID3,False
CHST11,False
SLC41A2,False
C12orf45,True
ALDH1L2,False
WASHC4,False
APPL2,False
C12orf75,False
NUAK1,False
CKAP4,False
AC079174.2,False
TCP11L2,False
POLR3B,True
RFX4,False
RIC8B,False
AC007541.1,False
TMEM263,False
MTERF2,True
CRY1,False
BTBD11,False
PWP1,False
PRDM4,False
CMKLR1,False
FICD,False
SART3,True
ISCU,True
TMEM119,False
SELPLG,False
AC007569.1,False
CORO1C,False
SSH1,False
DAO,False
SVOP,False
USP30,False
USP30-AS1,False
ALKBH2,True
UNG,True
ACACB,False
FOXN4,False
KCTD10,False
UBE3B,False
MMAB,True
MVK,False
FAM222A,False
TRPV4,False
GLTP,False
TCHP,False
GIT2,False
ANKRD13A,False
C12orf76,False
IFT81,False
ATP2A2,False
ANAPC7,False
ARPC3,False
GPN3,True
FAM216A,False
VPS29,False
RAD9B,False
PPTC7,False
TCTN1,False
HVCN1,False
PPP1CC,False
CUX2,True
PHETA1,False
LINC02356,False
SH2B3,False
ATXN2,False
BRAP,False
ACAD10,False
ALDH2,False
MAPKAPK5-AS1,False
MAPKAPK5,False
TMEM116,False
ERP29,False
AC073575.2,False
NAA25,False
TRAFD1,False
HECTD4,False
RPL6,False
PTPN11,False
OAS1,False
OAS3,False
OAS2,False
DTX1,False
DDX54,True
RITA1,True
IQCD,False
TPCN1,False
SLC8B1,False
PLBD2,False
SDS,True
SDSL,True
RBM19,False
TBX3,False
AC026765.2,False
AC008125.1,False
AC078880.3,False
MED13L,False
MAP1LC3B2,False
C12orf49,False
RNFT2,False
FBXW8,False
AC127164.1,False
TESC,True
FBXO21,False
NOS1,False
KSR2,False
RFC5,True
AC131159.2,False
WSB2,False
VSIG10,False
AC131238.1,False
PEBP1,False
TAOK3,False
AC026367.1,False
SUDS3,False
AC026367.3,False
AC026367.2,False
HSPB8,False
AC002070.1,False
TMEM233,False
PRKAB1,False
CIT,False
BICDL1,False
RAB35,False
AC004812.2,False
GCN1,False
RPLP0,False
PXN-AS1,False
PXN,False
AC004263.1,False
SIRT4,False
PLA2G1B,False
MSI1,False
COX6A1,False
TRIAP1,False
GATC,False
SRSF9,False
DYNLL1,False
NRAV,False
AC063943.1,False
COQ5,False
RNF10,False
POP5,True
MLEC,False
AC069234.5,False
UNC119B,False
ACADS,False
SPPL3,False
HNF1A,False
C12orf43,False
OASL,False
P2RX7,False
AC069209.1,False
P2RX4,False
CAMKK2,False
ANAPC5,True
RNF34,False
KDM2B,False
ORAI1,False
MORN3,False
TMEM120B,False
RHOF,True
LINC01089,False
AC084018.2,False
SETD1B,False
HPD,True
PSMD9,False
WDR66,False
AC069503.1,False
BCL7A,False
MLXIP,True
LRRC43,False
DIABLO-1,False
VPS33A,False
CLIP1,False
ZCCHC8,True
RSRC2,True
KNTC1,False
AC026333.4,False
HCAR3,False
HCAR1,False
DENR,False
HIP1R,False
VPS37B,False
AC027290.1,False
ABCB9,False
OGFOD2,False
ARL6IP4,False
PITPNM2,False
PITPNM2-AS1,False
MPHOSPH9,False
C12orf65,False
AC068768.1,False
CDK2AP1,False
AC068768.2,False
SBNO1,False
AC137767.1,False
KMT5A,False
RILPL2,False
SNRNP35,False
RILPL1,False
AC055713.1,False
TMED2,False
DDX55,False
EIF2B1,True
GTF2H3,False
TCTN2,False
ATP6V0A2,False
CCDC92,True
AC079315.1,False
DNAH10OS,False
ZNF664,False
AC068790.8,False
AC068790.9,False
NCOR2,False
AC073592.1,False
SCARB1,False
UBC,False
DHX37,False
BRI3BP,False
THRIL,False
AACS,False
TMEM132B,False
LINC00939,False
AC005186.1,False
LINC00944,False
LINC02405,False
AC079949.1,False
AC079949.2,False
SLC15A4,False
AC108704.1,False
GLT1D1,False
AC055717.1,False
PIWIL1,False
STX2,False
RAN,False
ADGRD1,False
SFSWAP,False
MMP17,False
AC131009.2,False
ULK1,False
PUS1,False
EP400,True
DDX51,False
NOC4L,False
LINC02361,False
AC148476.1,False
FBRSL1,False
AC131212.1,False
LRCOL1,False
POLE,False
PXMP2,False
PGAM5,False
ANKLE2,False
GOLGA3,False
CHFR,False
AC127070.1,False
AC127070.2,False
ZNF605,False
ZNF26,False
ZNF84,False
ZNF140,False
ZNF891,False
ZNF10,False
ZNF268,True
AL139327.2,False
MPHOSPH8,True
PSPC1,False
ZMYM5,False
AL355001.2,True
ZMYM2,False
GJB2,False
CRYL1,True
AL590096.1,False
IFT88,False
AL161772.1,False
IL17D,False
EEF1AKMT1,False
XPO4,False
LATS2,False
LATS2-AS1,False
SAP18,False
SKA3,False
MRPL57,False
LINC00539,False
ZDHHC20,True
MICU2,False
FGF9,False
SACS,False
LINC00327,False
TNFRSF19,False
MIPEP,False
SPATA13,False
SPATA13-AS1,False
C1QTNF9,False
PARP4,False
ATP12A,False
RNF17,False
CENPJ,False
PABPC3,False
MTMR6,True
NUP58,False
ATP8A2,False
RNF6,False
AL138966.2,False
CDK8,False
WASF3,True
WASF3-AS1,False
USP12,False
USP12-AS2,False
LINC02340,False
RPL21,False
RASL11A,False
GTF3A,False
MTIF3,False
LNX2,False
POLR1D,False
PDX1,False
LINC00543,False
FLT3,False
PAN3-AS1,False
PAN3,False
FLT1,False
POMP,False
SLC46A3,True
MTUS2,False
SLC7A1,False
UBL3,False
LINC00572,False
LINC00365,False
KATNAL1,False
LINC00426,False
HMGB1,False
USPL1,False
ALOX5AP,True
MEDAG,False
TEX26,False
HSPH1,True
B3GLCT,False
FRY,False
FRY-AS1,False
BRCA2,False
N4BP2L1,False
N4BP2L2,False
PDS5B,False
AL138820.1,False
KL,False
STARD13,False
AL139383.1,False
RFC3,False
NBEA,False
SPART,False
SPART-AS1,False
RFXAP,False
SMAD9,False
ALG5,False
EXOSC8,False
SUPT20H,False
POSTN,False
LINC02334,False
LINC00571,False
UFM1,False
FREM2,False
PROSER1,False
NHLRC3,False
LHFPL6,False
COG6,False
LINC00598,False
LINC00332,False
FOXO1,True
MRPS31,False
SLC25A15,False
ELF1,True
WBP4,False
KBTBD6,False
AL354696.2,False
KBTBD7,False
MTRF1,False
NAA16,False
RGCC,False
VWA8,False
VWA8-AS1,False
DGKH,False
AKAP11,False
TNFSF11,False
EPSTI1,False
DNAJC15,False
ENOX1,False
CCDC122,False
LACC1,False
AL512506.3,False
SMIM2-AS1,False
SERP2,False
TUSC8,False
TSC22D1,False
TSC22D1-AS1,False
LINC00330,False
NUFIP1,False
GPALPP1,True
GTF2F2,False
TPT1,False
AL138963.3,False
AL138963.1,False
SLC25A30,False
SLC25A30-AS1,False
COG3,False
ZC3H13,False
CPB2-AS1,False
CPB2,False
LCP1,False
RUBCNL,False
LRCH1,False
ESD,False
HTR2A-AS1,False
SUCLA2,False
LINC00562,False
NUDT15,False
AL158196.1,False
MED4,False
ITM2B,True
RB1-DT,False
RB1,False
LPAR6,True
RCBTB2,False
CYSLTR2,False
AL161421.1,False
FNDC3A,False
CDADC1,False
CAB39L,False
SETDB2,False
PHF11,False
RCBTB1,False
ARL11,False
EBPL,False
KPNA3,False
SPRYD7,False
DLEU2,False
TRIM13,False
KCNRG,False
DLEU7,False
DLEU7-AS1,False
RNASEH2B-AS1,False
RNASEH2B,False
FAM124A,False
INTS6,False
INTS6-AS1,False
WDFY2,False
AL162377.3,False
DHRS12,True
AL162377.1,False
TMEM272,False
ATP7B,False
ALG11,False
UTP14C,False
NEK5,False
NEK3,False
THSD1,False
VPS36,False
AL359513.1,False
CKAP2,False
HNRNPA1L2,False
AL139089.1,False
SUGT1,False
OLFM4,False
PCDH17,False
DIAPH3,False
TDRD3,False
PCDH20,False
PCDH9,False
PCDH9-AS2,False
LINC00348,False
DACH1,False
MZT1,False
BORA,False
DIS3,True
PIBF1,False
KLF5,False
KLF12,False
LINC00402,True
TBC1D4,False
COMMD6,False
UCHL3,True
LMO7,True
LMO7DN,False
KCTD12,False
AC000403.1,False
CLN5,True
AC001226.2,False
FBXL3,False
AC001226.1,False
MYCBP2,False
SLAIN1,False
EDNRB,False
POU4F1,False
RNF219,False
RBM26,False
RBM26-AS1,False
NDFIP2,False
LINC01068,False
SPRY2,False
SLITRK6,False
SLITRK5,False
LINC02336,False
GPC5,False
AL354811.1,False
GPC6,False
DCT,False
TGDS,False
GPR180,False
ABCC4,False
CLDN10,False
DZIP1,False
DNAJC3-DT,False
DNAJC3,False
UGGT2,False
MBNL2,False
RAP2A,False
IPO5,False
FARP1,False
FARP1-AS1,False
STK24,False
STK24-AS1,False
SLC15A1,False
DOCK9,False
DOCK9-AS1,False
DOCK9-DT,False
UBAC2-AS1,False
UBAC2,False
GPR18,False
GPR183,True
TM9SF2,False
LINC00449,False
CLYBL,False
AL355338.1,True
PCCA,True
GGACT,True
AL136526.1,False
TMTC4,False
NALCN,False
ITGBL1,False
FGF14,False
FGF14-AS2,False
AL158063.1,False
TPP2,False
CCDC168,False
TEX30,True
KDELC1,False
BIVM,False
ERCC5,False
AL137246.1,False
AL137246.2,False
EFNB2,True
AL138689.2,False
ARGLU1,True
LINC00551,False
FAM155A,False
LIG4,False
ABHD13,False
TNFSF13B,False
AL138694.1,False
MYO16,False
IRS2,True
AL355810.1,False
COL4A1,False
COL4A2,False
RAB20,True
AL139385.1,False
NAXD,False
CARS2,True
ING1,False
LINC00346,False
ANKRD10,False
AL442128.2,False
ARHGEF7-AS2,False
ARHGEF7,False
TEX29,False
TUBGCP3,False
AL139384.2,False
AL139384.1,False
ATP11A,False
MCF2L,False
AL356740.1,False
MCF2L-AS1,False
F7,False
F10,True
F10-AS1,False
AL137002.2,False
PROZ,False
AL137002.1,False
PCID2,False
CUL4A,True
LAMP1,True
GRTP1,False
GRTP1-AS1,False
ADPRHL1,False
DCUN1D2,False
TMCO3,False
TFDP1,False
TMEM255B,False
GAS6-AS1,False
GAS6,True
GAS6-DT,False
C13orf46,False
RASA3,False
CDC16,False
UPF3A,False
CHAMP1,False
OR4Q3,False
OR11G2,False
TTC5,False
AL356019.2,False
CCNB1IP1,True
AL355075.4,False
PARP2,False
TEP1,False
KLHL33,False
OSGEP,False
APEX1,False
PIP4P1,False
PNP,True
RNASE4,True
ANG,False
AL163636.1,False
RNASE6,False
RNASE1,True
RNASE3,False
AL355922.1,False
RNASE2,False
METTL17,False
AL355922.2,False
NDRG2,True
TPPP2,False
AL161668.3,False
AL161668.2,False
RNASE7,False
ARHGEF40,False
ZNF219,False
TMEM253,False
HNRNPC,True
RPGRIP1,False
SUPT16H,False
CHD8,False
RAB2B,False
TOX4,False
METTL3,False
SALL2,False
OR10G3,False
TRAV6,False
TRDC,False
TRAC,True
AC243965.1,False
DAD1,False
ABHD4,False
OXA1L,True
SLC7A7,False
MRPL52,True
MMP14,False
LRP10,True
REM2,False
RBM23,False
PRMT5-AS1,False
PRMT5,False
AL132780.1,False
HAUS4,False
AJUBA,False
AL132780.2,False
C14orf93,False
PSMB5,False
CDH24,False
ACIN1,False
C14orf119,False
SLC7A8,False
RNF212B,False
HOMEZ,False
PPP1R3E,True
BCL2L2,False
PABPN1,False
SLC22A17,False
EFS,False
CMTM5,False
MYH6,False
MYH7,False
NGDN,False
ZFHX2,False
THTPA,False
AP1G2,False
AL135999.1,False
JPH4,False
AL135999.3,False
DHRS2,False
DHRS4-AS1,False
DHRS4,True
DHRS4L2,False
CARMIL3,False
CPNE6,False
NRL,False
PCK2,False
DCAF11,False
FITM1,False
PSME1,False
EMC9,False
AL136295.2,False
PSME2,False
RNF31,False
AL136295.5,False
IRF9,False
REC8,False
IPO4,False
TM9SF1,False
AL136295.6,False
CHMP4A,False
MDP1,False
NEDD8,False
GMPR2,True
TINF2,False
TGM1,False
RABGGTA,False
DHRS1,True
NOP9,True
CIDEB,True
LTB4R2,False
LTB4R,False
ADCY4,True
RIPK3,False
NFATC4,False
NYNRIN,False
CBLN3,False
KHNYN,False
SDR39U1,False
AL132800.1,False
CTSG,False
GZMH,False
GZMB,False
STXBP6,False
NOVA1,True
LINC01551,False
PRKD1,False
AL356756.1,False
G2E3-AS1,False
G2E3,False
SCFD1,False
COCH,False
AL049830.3,False
STRN3,False
AP4S1,True
HECTD1,False
AL136418.1,False
HEATR5A,False
AL139353.1,False
AL139353.2,False
DTD2,False
NUBPL,True
ARHGAP5-AS1,False
ARHGAP5,False
AKAP6,False
NPAS3,False
EGLN3,False
SPTSSA,False
EAPP,False
SNX6,False
CFL2,False
BAZ1A,False
AL121603.2,False
SRP54,True
FAM177A1,True
PPP2R3C,False
KIAA0391,False
AL121594.1,False
PSMA6,True
NFKBIA,True
RALGAPA1,False
AL162311.3,False
BRMS1L,False
MBIP,False
SLC25A21,False
SLC25A21-AS1,False
MIPOL1,False
AL121790.1,False
FOXA1,False
TTC6,False
SSTR1,False
CLEC14A,True
SEC23A,True
SEC23A-AS1,False
GEMIN2,False
TRAPPC6B,False
PNN,False
MIA2,False
AL132639.2,False
FBXO33,False
AL352977.2,False
LINC02315,False
AL121821.1,False
LRFN5,False
C14orf28,False
KLHL28,False
TOGARAM1,False
PRPF39,False
FKBP3,False
FANCM,False
MIS18BP1,True
AL162632.3,False
LINC00871,False
AL110505.1,False
RPS29,False
LRR1,False
RPL36AL,False
MGAT2,False
AL139099.1,False
DNAAF2,False
POLE2,False
KLHDC1,False
KLHDC2,False
NEMF,False
AL627171.2,False
AL627171.1,False
ARF6,False
LINC01588,False
VCPKMT,False
SOS2,False
L2HGDH,False
ATP5S,False
AL359397.2,False
CDKL1,False
MAP4K5,False
ATL1,False
SAV1,False
NIN,False
PYGL,False
AL358334.2,False
TRIM9,False
TMX1,True
LINC00640,False
FRMD6,False
AL122125.1,False
FRMD6-AS1,False
GNG2,False
RTRAF,False
NID2,False
LINC02319,False
PTGDR,False
PTGER2,False
TXNDC16,False
GPR137C,False
ERO1A,False
AL133453.1,False
PSMC6,True
STYX,False
GNPNAT1,False
AL139317.3,False
FERMT2,False
DDHD1,False
AL356020.1,False
BMP4,False
CDKN3,False
CNIH1,False
GMFB,False
CGRRF1,False
SAMD4A,False
GCH1,False
WDHD1,False
SOCS4,False
MAPK1IP1L,False
LGALS3,False
DLGAP5,False
FBXO34,False
ATG14,False
KTN1-AS1,False
KTN1,False
AL138995.1,False
PELI2,False
AL355073.2,False
TMEM260,False
AL391152.1,False
EXOC5,False
AP5M1,False
NAA30,True
CCDC198,False
ARMH4,False
ACTR10,False
PSMA3,False
PSMA3-AS1,False
ARID4A,False
TIMM9,False
KIAA0586,False
DACT1,False
DAAM1,False
GPR135,False
L3HYPDH,True
JKAMP,False
RTN1,False
AL157911.1,False
PCNX4,False
DHRS7,False
AL157756.1,False
PPM1A,True
LINC02322,False
SIX4,False
MNAT1,False
TRMT5,False
SLC38A6,False
PRKCH,False
TMEM30B,False
AL359220.1,False
AL355916.1,False
HIF1A,False
SNAPC1,False
KCNH5,False
RHOJ,False
PPP2R5E,False
AL136038.3,False
WDR89,False
AL136038.5,False
SGPP1,False
SYNE2,False
ESR2,False
AL161756.1,False
MTHFD1,False
AL122035.2,False
ZBTB25,False
AKAP5,False
ZBTB1,False
HSPA2,False
PPP1R36,False
PLEKHG3,False
SPTB,False
CHURC1,False
GPX2,False
RAB15,False
FNTB,False
AL139022.2,False
MAX,False
LINC02324,False
FUT8,False
FUT8-AS1,False
AL391261.2,False
AL359232.1,False
CCDC196,True
GPHN,True
FAM71D,False
MPP5,False
ATP6V1D,False
EIF2S1,False
PLEK2,True
TMEM229B,False
PLEKHH1,False
PIGH,False
ARG2,False
VTI1B,True
RDH11,False
RDH12,False
ZFYVE26,False
RAD51B,False
AL121820.2,False
ZFP36L1,False
ACTN1,False
ACTN1-AS1,False
DCAF5,False
AL391262.1,False
AL359317.2,False
EXD2,False
GALNT16,False
ERH,False
SLC39A9,True
PLEKHD1,False
CCDC177,False
SUSD6,False
SRSF5,False
SLC10A1,True
SMOC1,False
COX16,False
SYNJ2BP-COX16,False
SYNJ2BP,False
ADAM20,False
MED6,False
TTC9,False
MAP3K9,False
AC004816.1,False
AC004816.2,False
AC004825.2,False
PCNX1,False
AC004817.3,False
AC005476.2,False
SIPA1L1,False
RGS6,False
DPF3,False
DCAF4,False
ZFYVE1,False
AL442663.3,False
RBM25,False
PSEN1,False
PAPLN,False
AC004846.1,False
AC004846.2,False
NUMB,False
AC005280.2,False
HEATR4,False
RIOX1,False
ACOT1,False
ACOT2,False
ACOT4,True
ACOT6,False
AC005225.2,True
DNAL1,False
PNMA1,False
ELMSAN1,False
AC005520.2,False
LINC02274,False
PTGR2,False
ZNF410,False
AC005480.1,False
FAM161B,False
COQ6,False
ENTPD5,True
BBOF1,False
ALDH6A1,False
LIN52,False
ABCD4,False
NPC2,False
ISCA2,False
LTBP2,False
AREL1,False
FCF1,False
YLPM1,False
DLST,True
RPS6KL1,False
PGF,False
EIF2B2,False
AL049780.1,False
MLH3,False
ACYP1,False
ZC2HC1C,False
NEK9,False
AL049780.2,False
TMED10,True
FOS,False
LINC01220,False
AF111167.2,False
JDP2,False
BATF,False
AC007182.1,False
FLVCR2,True
TTLL5,False
ERG28,True
IFT43,False
TGFB3,False
GPATCH2L,False
ESRRB,False
VASH1,False
VASH1-AS1,False
ANGEL1,False
IRF2BPL,False
AC007686.3,False
LINC02288,False
LINC02289,False
CIPC,True
TMEM63C,False
POMT2,False
GSTZ1,False
TMED8,False
NOXRED1,False
VIPAS39,False
AHSA1,False
SPTLC2,False
ALKBH1,False
SLIRP,False
SNW1,False
C14orf178,False
ADCK1,False
NRXN3,False
DIO2,False
CEP128,False
TSHR,False
AC007262.2,True
GTF2A1,False
AL136040.1,False
STON2,False
SEL1L,False
AL049775.3,False
FLRT2,False
LINC02328,False
GALC,False
GPR65,False
LINC01146,True
AL133279.1,False
SPATA7,False
PTPN21,False
AL162171.2,False
ZC3H14,False
EML5,False
